Row,Month,Australian,International,OutFlightsAll,OutSeatsMax,Country,State,Latitude,Longitude,Population,Melbourne_Country,Melbourne_State,Melbourne_Latitude,Melbourne_Longitude,Melbourne_Population,PaxOut,PaxOut2,Average_Load_Factor,Port Country,Port Region,Airline_Count,Month_Name,Month_Number
1091,1/03/2012,Melbourne,Dubai,93,33088,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,16258,16258,0.4914,United Arab Emirates,Middle East,1,March,3
1092,1/04/2012,Melbourne,Manila,31,8706,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,2080,2080,0.2389,Philippines,SE Asia,2,April,4
1093,1/04/2012,Melbourne,Mauritius,4,1200,Mauritius,Mauritius,-20.166639,57.499994,595491,Australia,Victoria,-37.818086,144.97307,4170000,714,714,0.595,Mauritius,Africa,1,April,4
1094,1/04/2012,Melbourne,Nadi,35,6376,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,3790,3790,0.5944,Fiji,Islands,2,April,4
1095,1/04/2012,Melbourne,Los Angeles,102,34086,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,18555,18555,0.5444,USA,N America,3,April,4
1096,1/04/2012,Melbourne,Jakarta,17,4981,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,2599,2599,0.5218,Indonesia,SE Asia,1,April,4
1097,1/04/2012,Melbourne,Kuala Lumpur,120,38942,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,23279,23279,0.5978,Malaysia,SE Asia,3,April,4
1098,1/04/2012,Melbourne,London,30,13494,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,5801,5801,0.4299,UK,Europe,1,April,4
1099,1/04/2012,Melbourne,Shanghai,51,11526,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,8069,8069,0.7001,China,NE Asia,2,April,4
1100,1/04/2012,Melbourne,Singapore,210,70583,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,43152,43152,0.6114,Singapore,SE Asia,4,April,4
1101,1/04/2012,Melbourne,Wellington,59,9808,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,6988,6988,0.7125,New Zealand,New Zealand,2,April,4
1102,1/04/2012,Melbourne,Seoul,12,2712,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,1815,1815,0.6692,Korea,NE Asia,1,April,4
1103,1/04/2012,Melbourne,Phuket,1,310,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,4,4,0.0129,Thailand,SE Asia,1,April,4
1104,1/04/2012,Melbourne,Port Vila,1,170,Vanuatu,Shefa,-17.73335,168.316641,44040,Australia,Victoria,-37.818086,144.97307,4170000,125,125,0.7353,Vanuatu,Islands,1,April,4
1105,1/04/2012,Melbourne,Queenstown,12,2133,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,1331,1331,0.624,New Zealand,New Zealand,1,April,4
1106,1/04/2012,Melbourne,Beijing,45,12095,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,2257,2257,0.1866,China,NE Asia,2,April,4
1107,1/04/2012,Melbourne,Christchurch,71,12210,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,10367,10367,0.8491,New Zealand,New Zealand,3,April,4
1108,1/04/2012,Melbourne,Denpasar,71,17469,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,10159,10159,0.5815,Indonesia,SE Asia,3,April,4
1109,1/04/2012,Melbourne,Bangkok,68,21824,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,17866,17866,0.8186,Thailand,SE Asia,2,April,4
1110,1/04/2012,Melbourne,Abu Dhabi,30,7824,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,7631,7631,0.9753,United Arab Emirates,Middle East,1,April,4
1111,1/04/2012,Melbourne,Auckland,253,53533,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,39151,39151,0.7313,New Zealand,New Zealand,5,April,4
1112,1/04/2012,Melbourne,Bandar Seri Begawan,30,8550,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,4592,4592,0.5371,Brunei,SE Asia,1,April,4
1113,1/04/2012,Melbourne,Ho Chi Minh City,30,8400,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,4001,4001,0.4763,Vietnam,SE Asia,1,April,4
1114,1/04/2012,Melbourne,Hong Kong,119,32393,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,22089,22089,0.6819,Hong Kong (SAR),NE Asia,2,April,4
1115,1/04/2012,Melbourne,Honolulu,5,1522,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,189,189,0.1242,USA,N America,1,April,4
1116,1/04/2012,Melbourne,Hanoi,30,8400,Vietnam,ThÃƒÂ¡i NguyÃƒÂªn,21.035273,105.848068,4378000,Australia,Victoria,-37.818086,144.97307,4170000,832,832,0.099,Vietnam,SE Asia,1,April,4
1117,1/04/2012,Melbourne,Doha,30,7770,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,7292,7292,0.9385,Qatar,Middle East,1,April,4
1118,1/04/2012,Melbourne,Dubai,90,32016,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,18594,18594,0.5808,United Arab Emirates,Middle East,1,April,4
1119,1/04/2012,Melbourne,Guangzhou,42,10836,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,7684,7684,0.7091,China,NE Asia,1,April,4
1120,1/05/2012,Melbourne,London,31,13939,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,6047,6047,0.4338,UK,Europe,1,May,5
1121,1/05/2012,Melbourne,Los Angeles,81,31429,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,21568,21568,0.6862,USA,N America,3,May,5
1122,1/05/2012,Melbourne,Manila,30,8338,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,1715,1715,0.2057,Philippines,SE Asia,1,May,5
1123,1/05/2012,Melbourne,Honolulu,4,1212,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,84,84,0.0693,USA,N America,1,May,5
1124,1/05/2012,Melbourne,Jakarta,18,4521,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,2373,2373,0.5249,Indonesia,SE Asia,1,May,5
1125,1/05/2012,Melbourne,Kuala Lumpur,124,40236,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,21507,21507,0.5345,Malaysia,SE Asia,3,May,5
1126,1/05/2012,Melbourne,Mauritius,4,1200,Mauritius,Mauritius,-20.166639,57.499994,595491,Australia,Victoria,-37.818086,144.97307,4170000,410,410,0.3417,Mauritius,Africa,1,May,5
1127,1/05/2012,Melbourne,Shanghai,49,11074,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,7818,7818,0.706,China,NE Asia,2,May,5
1128,1/05/2012,Melbourne,Singapore,216,72542,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,42237,42237,0.5822,Singapore,SE Asia,4,May,5
1129,1/05/2012,Melbourne,Wellington,58,9661,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,6065,6065,0.6278,New Zealand,New Zealand,2,May,5
1130,1/05/2012,Melbourne,Nadi,38,6558,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,5472,5472,0.8344,Fiji,Islands,2,May,5
1131,1/05/2012,Melbourne,Queenstown,9,1599,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,879,879,0.5497,New Zealand,New Zealand,1,May,5
1132,1/05/2012,Melbourne,Seoul,14,3164,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,2242,2242,0.7086,Korea,NE Asia,1,May,5
1133,1/05/2012,Melbourne,Bangkok,62,20939,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,16553,16553,0.7905,Thailand,SE Asia,2,May,5
1134,1/05/2012,Melbourne,Beijing,44,12016,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,2632,2632,0.219,China,NE Asia,2,May,5
1135,1/05/2012,Melbourne,Christchurch,61,10448,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,8135,8135,0.7786,New Zealand,New Zealand,3,May,5
1136,1/05/2012,Melbourne,Abu Dhabi,31,8480,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,8248,8248,0.9726,United Arab Emirates,Middle East,1,May,5
1137,1/05/2012,Melbourne,Auckland,234,50509,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,32393,32393,0.6413,New Zealand,New Zealand,5,May,5
1138,1/05/2012,Melbourne,Bandar Seri Begawan,31,8835,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,3494,3494,0.3955,Brunei,SE Asia,1,May,5
1139,1/05/2012,Melbourne,Denpasar,69,15880,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,13033,13033,0.8207,Indonesia,SE Asia,3,May,5
1140,1/05/2012,Melbourne,Hanoi,22,6160,Vietnam,ThÃƒÂ¡i NguyÃƒÂªn,21.035273,105.848068,4378000,Australia,Victoria,-37.818086,144.97307,4170000,553,553,0.0898,Vietnam,SE Asia,1,May,5
1141,1/05/2012,Melbourne,Ho Chi Minh City,22,6160,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,3220,3220,0.5227,Vietnam,SE Asia,1,May,5
1142,1/05/2012,Melbourne,Hong Kong,121,32857,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,18146,18146,0.5523,Hong Kong (SAR),NE Asia,2,May,5
1143,1/05/2012,Melbourne,Doha,31,8029,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,7648,7648,0.9525,Qatar,Middle East,1,May,5
1144,1/05/2012,Melbourne,Dubai,93,33078,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,19501,19501,0.5895,United Arab Emirates,Middle East,1,May,5
1145,1/05/2012,Melbourne,Guangzhou,45,11610,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,7291,7291,0.628,China,NE Asia,1,May,5
1146,1/06/2012,Melbourne,London,30,13494,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,5793,5793,0.4293,UK,Europe,1,June,6
1147,1/06/2012,Melbourne,Los Angeles,72,29036,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,20619,20619,0.7101,USA,N America,3,June,6
1148,1/06/2012,Melbourne,Manila,30,8832,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,2189,2189,0.2478,Philippines,SE Asia,1,June,6
1149,1/06/2012,Melbourne,Honolulu,4,1212,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,84,84,0.0693,USA,N America,1,June,6
1150,1/06/2012,Melbourne,Jakarta,17,4334,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,3831,3831,0.8839,Indonesia,SE Asia,1,June,6
1151,1/06/2012,Melbourne,Kuala Lumpur,120,38916,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,27068,27068,0.6955,Malaysia,SE Asia,3,June,6
1152,1/06/2012,Melbourne,Nadi,45,8664,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,7897,7897,0.9115,Fiji,Islands,2,June,6
1153,1/06/2012,Melbourne,Shanghai,51,12016,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,8646,8646,0.7195,China,NE Asia,2,June,6
1154,1/06/2012,Melbourne,Singapore,210,70454,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,46332,46332,0.6576,Singapore,SE Asia,4,June,6
1155,1/06/2012,Melbourne,Wellington,54,8948,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,5607,5607,0.6266,New Zealand,New Zealand,2,June,6
1156,1/06/2012,Melbourne,Port Vila,3,510,Vanuatu,Shefa,-17.73335,168.316641,44040,Australia,Victoria,-37.818086,144.97307,4170000,356,356,0.698,Vanuatu,Islands,1,June,6
1157,1/06/2012,Melbourne,Queenstown,11,1904,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,1526,1526,0.8015,New Zealand,New Zealand,2,June,6
1158,1/06/2012,Melbourne,Seoul,12,2712,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,2447,2447,0.9023,Korea,NE Asia,1,June,6
1159,1/06/2012,Melbourne,Bangkok,64,21698,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,20636,20636,0.9511,Thailand,SE Asia,2,June,6
1160,1/06/2012,Melbourne,Beijing,43,11454,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,2224,2224,0.1942,China,NE Asia,2,June,6
1161,1/06/2012,Melbourne,Christchurch,58,9878,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,8135,8135,0.8235,New Zealand,New Zealand,3,June,6
1162,1/06/2012,Melbourne,Abu Dhabi,30,8240,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,8024,8024,0.9738,United Arab Emirates,Middle East,1,June,6
1163,1/06/2012,Melbourne,Auckland,228,49494,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,31709,31709,0.6407,New Zealand,New Zealand,5,June,6
1164,1/06/2012,Melbourne,Bandar Seri Begawan,30,8550,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,6778,6778,0.7927,Brunei,SE Asia,1,June,6
1165,1/06/2012,Melbourne,Denpasar,70,16351,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,15438,15438,0.9442,Indonesia,SE Asia,3,June,6
1166,1/06/2012,Melbourne,Hanoi,27,7560,Vietnam,ThÃƒÂ¡i NguyÃƒÂªn,21.035273,105.848068,4378000,Australia,Victoria,-37.818086,144.97307,4170000,1144,1144,0.1513,Vietnam,SE Asia,1,June,6
1167,1/06/2012,Melbourne,Ho Chi Minh City,27,7560,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,5824,5824,0.7704,Vietnam,SE Asia,1,June,6
1168,1/06/2012,Melbourne,Hong Kong,119,32232,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,24397,24397,0.7569,Hong Kong (SAR),NE Asia,2,June,6
1169,1/06/2012,Melbourne,Doha,30,7770,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,6674,6674,0.8589,Qatar,Middle East,1,June,6
1170,1/06/2012,Melbourne,Dubai,90,32016,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,23791,23791,0.7431,United Arab Emirates,Middle East,1,June,6
1171,1/06/2012,Melbourne,Guangzhou,40,10320,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,8192,8192,0.7938,China,NE Asia,1,June,6
1172,1/07/2012,Melbourne,London,31,13930,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,4420,4420,0.3173,UK,Europe,1,July,7
1173,1/07/2012,Melbourne,Los Angeles,74,29880,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,17551,17551,0.5874,USA,N America,3,July,7
1174,1/07/2012,Melbourne,Manila,22,8140,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,1856,1856,0.228,Philippines,SE Asia,1,July,7
1175,1/07/2012,Melbourne,Honolulu,5,1522,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,91,91,0.0598,USA,N America,1,July,7
1176,1/07/2012,Melbourne,Jakarta,17,4019,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,2685,2685,0.6681,Indonesia,SE Asia,1,July,7
1177,1/07/2012,Melbourne,Kuala Lumpur,124,40213,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,21698,21698,0.5396,Malaysia,SE Asia,3,July,7
1178,1/07/2012,Melbourne,Nadi,49,9040,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,7835,7835,0.8667,Fiji,Islands,2,July,7
1179,1/07/2012,Melbourne,Shanghai,53,12254,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,7654,7654,0.6246,China,NE Asia,2,July,7
1180,1/07/2012,Melbourne,Singapore,230,75258,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,41098,41098,0.5461,Singapore,SE Asia,4,July,7
1181,1/07/2012,Melbourne,Wellington,62,10275,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,6192,6192,0.6026,New Zealand,New Zealand,2,July,7
1182,1/07/2012,Melbourne,Port Vila,4,680,Vanuatu,Shefa,-17.73335,168.316641,44040,Australia,Victoria,-37.818086,144.97307,4170000,430,430,0.6324,Vanuatu,Islands,1,July,7
1183,1/07/2012,Melbourne,Queenstown,37,6256,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,4694,4694,0.7503,New Zealand,New Zealand,3,July,7
1184,1/07/2012,Melbourne,Seoul,13,2938,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,2390,2390,0.8135,Korea,NE Asia,1,July,7
1185,1/07/2012,Melbourne,Bangkok,67,23256,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,19837,19837,0.853,Thailand,SE Asia,2,July,7
1186,1/07/2012,Melbourne,Beijing,44,11673,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,2266,2266,0.1941,China,NE Asia,2,July,7
1187,1/07/2012,Melbourne,Christchurch,77,13219,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,10192,10192,0.771,New Zealand,New Zealand,3,July,7
1188,1/07/2012,Melbourne,Abu Dhabi,31,8116,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,6700,6700,0.8255,United Arab Emirates,Middle East,1,July,7
1189,1/07/2012,Melbourne,Auckland,254,54782,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,34966,34966,0.6383,New Zealand,New Zealand,5,July,7
1190,1/07/2012,Melbourne,Bandar Seri Begawan,31,8835,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,5830,5830,0.6599,Brunei,SE Asia,1,July,7
1191,1/07/2012,Melbourne,Denpasar,70,15966,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,13354,13354,0.8364,Indonesia,SE Asia,3,July,7
1192,1/07/2012,Melbourne,Hanoi,31,8680,Vietnam,ThÃƒÂ¡i NguyÃƒÂªn,21.035273,105.848068,4378000,Australia,Victoria,-37.818086,144.97307,4170000,1056,1056,0.1217,Vietnam,SE Asia,1,July,7
1193,1/07/2012,Melbourne,Ho Chi Minh City,31,8680,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,5285,5285,0.6089,Vietnam,SE Asia,1,July,7
1194,1/07/2012,Melbourne,Hong Kong,121,32482,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,17111,17111,0.5268,Hong Kong (SAR),NE Asia,2,July,7
1195,1/07/2012,Melbourne,Doha,31,8029,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,5507,5507,0.6859,Qatar,Middle East,1,July,7
1196,1/07/2012,Melbourne,Dubai,93,33084,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,15346,15346,0.4638,United Arab Emirates,Middle East,1,July,7
1197,1/07/2012,Melbourne,Guangzhou,31,7998,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,5876,5876,0.7347,China,NE Asia,1,July,7
1198,1/08/2012,Melbourne,London,31,14014,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,5603,5603,0.3998,UK,Europe,1,August,8
1199,1/08/2012,Melbourne,Los Angeles,73,29515,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,21225,21225,0.7191,USA,N America,3,August,8
